latitude,longitude,distance_to_fault_km,liquefaction_tier,year_built,number_of_stories,material,building_use,soil_classification,previous_retrofit,structural_system,foundation_type,label,assessed_damage
14.804094077682326,121.13318471212338,1.0564893615383075,,1998.0,3,concrete,residential,C,False,braced_frame,shallow,SAFE,SAFE
14.846871456478704,121.03001298129271,12.834215759195125,,1954.0,1,concrete,residential,A,False,shear_wall,shallow,SAFE,SAFE
14.822707303507148,121.08055480370847,7.050092943043972,,1994.0,2,concrete,residential,E,False,shear_wall,deep,RESTRICTED,RESTRICTED
14.826903588120993,121.14699290715802,0.08931798983556818,,2009.0,3,mixed,residential,C,False,unknown,shallow,RESTRICTED,RESTRICTED
14.80365507503183,121.07301528042976,7.342868273684154,,1996.0,4,concrete,residential,B,False,braced_frame,shallow,SAFE,SAFE
14.778999440390502,121.07203804334407,7.2229666074453664,,2000.0,6,concrete,commercial,D,False,shear_wall,deep,SAFE,SAFE
14.797168602780454,121.0543494579827,9.303601857560286,,1970.0,3,concrete,residential,D,False,shear_wall,mat,SAFE,SAFE
14.812836930082073,121.08569238914194,6.172791767731198,,1965.0,7,wood,commercial,E,False,wood_frame,shallow,UNSAFE,UNSAFE
14.783408766345516,121.10822025084346,3.4622796686825734,,1987.0,1,concrete,residential,E,False,braced_frame,mat,RESTRICTED,RESTRICTED
14.804316547179146,121.10532628094215,3.900436922908637,,2010.0,5,concrete,commercial,A,False,moment_frame,shallow,SAFE,SAFE
14.818577362086256,121.07789447477889,7.160077083149965,,1973.0,2,concrete,residential,C,False,braced_frame,unknown,RESTRICTED,RESTRICTED
14.781079471695573,121.04504580957172,10.00187912652165,,1963.0,3,wood,residential,F,False,wood_frame,shallow,UNSAFE,UNSAFE
14.801122404205394,121.0416132944299,10.701362675252321,,2012.0,2,concrete,residential,B,False,moment_frame,mat,SAFE,SAFE
14.846676110912224,121.07036172701451,8.555592929809256,,2025.0,1,concrete,residential,C,False,shear_wall,shallow,SAFE,SAFE
14.80944123182176,121.10079914039338,4.505223030556037,,2025.0,5,concrete,mixed,D,False,shear_wall,shallow,SAFE,SAFE
14.796969488877652,121.1103008677366,3.2980023999516104,,1996.0,3,concrete,residential,B,False,moment_frame,shallow,SAFE,SAFE
14.806325500500968,121.09193158002132,5.359166302310505,,1983.0,4,concrete,residential,D,False,braced_frame,mat,RESTRICTED,RESTRICTED
14.79542915023239,121.04173135654321,10.65345232843269,,2012.0,4,wood,mixed,D,False,wood_frame,unknown,UNSAFE,UNSAFE
14.845384354753785,121.03344244141394,12.44556175334426,,1996.0,4,mixed,commercial,C,False,braced_frame,shallow,RESTRICTED,RESTRICTED
14.820659366162982,121.08904074484919,6.120543055525588,,2016.0,5,concrete,industrial,E,False,moment_frame,shallow,RESTRICTED,RESTRICTED
14.814724693400462,121.1101735788259,3.785829322908869,,1956.0,2,mixed,institutional,E,False,braced_frame,shallow,UNSAFE,UNSAFE
14.805258087783475,121.0771876678733,6.913672736570417,,1958.0,1,wood,commercial,A,False,wood_frame,shallow,UNSAFE,UNSAFE
14.8057643011426,121.06459994731142,8.26687889313652,,1963.0,4,concrete,mixed,D,False,shear_wall,mat,RESTRICTED,RESTRICTED
14.811111834186365,121.12013589650712,2.656774976710028,,,2,concrete,residential,D,False,unknown,deep,RESTRICTED,RESTRICTED
14.827394532285316,121.14016032603496,0.8243856608656647,,1975.0,3,mixed,mixed,F,False,shear_wall,shallow,UNSAFE,UNSAFE
14.817940823607472,121.0456270754977,10.498848918330467,,1986.0,4,concrete,residential,C,False,shear_wall,deep,SAFE,SAFE
14.823116657467653,121.04249624062346,10.959392063849005,,2026.0,4,concrete,residential,E,False,moment_frame,mat,SAFE,SAFE
14.820044241542817,121.13773908017303,1.006761138870283,,1959.0,2,mixed,institutional,E,True,braced_frame,shallow,UNSAFE,UNSAFE
14.787179412711712,121.09970442598967,4.410141995704717,,,1,concrete,residential,E,True,moment_frame,shallow,RESTRICTED,RESTRICTED
14.827940192601346,121.12288617029333,2.6791853576322286,,,2,mixed,commercial,D,False,moment_frame,unknown,UNSAFE,UNSAFE
14.776273047373438,121.06278116029117,8.026768690688922,,2002.0,1,concrete,residential,F,False,braced_frame,shallow,UNSAFE,UNSAFE
14.810305155061954,121.0465863399803,10.252203331173147,,1991.0,2,concrete,institutional,D,True,shear_wall,shallow,SAFE,SAFE
14.820363510357096,121.11892809052173,3.005649606846486,,,2,concrete,residential,C,False,moment_frame,unknown,RESTRICTED,RESTRICTED
14.798828496464969,121.04086105277486,10.763791378613671,,1968.0,4,concrete,residential,B,False,shear_wall,shallow,SAFE,SAFE
14.833336572817853,121.10331621785309,4.821332684659498,,1983.0,2,concrete,residential,A,False,shear_wall,shallow,SAFE,SAFE
14.78980372057105,121.07431386885855,7.1459394017864915,,1965.0,4,wood,institutional,D,True,unknown,shallow,UNSAFE,UNSAFE
14.783945943838392,121.11243984484047,3.0141329195380906,,1971.0,2,concrete,residential,C,False,shear_wall,shallow,SAFE,SAFE
14.816166222244279,121.03083700970633,12.025999351973391,,1992.0,1,mixed,residential,B,False,shear_wall,shallow,SAFE,SAFE
14.817199664660475,121.08557184984397,6.3285867303400805,,2026.0,1,concrete,institutional,C,False,moment_frame,deep,SAFE,SAFE
14.814235490653742,121.08115455697539,6.684830934799199,,2014.0,3,concrete,residential,E,False,shear_wall,unknown,RESTRICTED,RESTRICTED
14.773945197469073,121.07258863115354,6.94945803374647,,1995.0,3,mixed,mixed,E,False,shear_wall,deep,RESTRICTED,RESTRICTED
14.789737292442421,121.09531847599655,4.887529528605478,,2008.0,4,concrete,residential,D,False,braced_frame,shallow,RESTRICTED,RESTRICTED
14.772377935187759,121.1012471961108,4.042412659606995,,2015.0,7,concrete,institutional,D,False,shear_wall,mat,RESTRICTED,RESTRICTED
14.814001718094119,121.13565538413849,1.1169238118214293,,1971.0,3,concrete,institutional,B,False,shear_wall,deep,SAFE,SAFE
14.82991470266659,121.07343889644437,7.994093371102461,,1962.0,8,wood,commercial,C,False,braced_frame,shallow,UNSAFE,UNSAFE
14.829241307573431,121.130274491602,1.904247595233087,,2024.0,1,concrete,residential,D,False,shear_wall,shallow,SAFE,SAFE
14.83232482903044,121.0627510016327,9.165880004543034,,1988.0,2,wood,residential,A,False,unknown,shallow,SAFE,SAFE
14.809054680806328,121.06583652058393,8.180813787465825,,2009.0,1,concrete,residential,E,False,unknown,shallow,RESTRICTED,RESTRICTED
14.816961463183334,121.1244183073839,2.367811349519939,,1975.0,2,wood,residential,C,True,unknown,shallow,RESTRICTED,RESTRICTED
14.812448233196863,121.11438716609575,3.267005615087931,,2015.0,4,concrete,industrial,E,False,unknown,deep,RESTRICTED,RESTRICTED
14.840426996316767,121.0452009890037,11.122973980371437,,1990.0,3,wood,mixed,F,False,braced_frame,deep,UNSAFE,UNSAFE
14.786857617468097,121.03400274070403,11.33945955195998,,1981.0,3,concrete,residential,F,False,shear_wall,unknown,UNSAFE,UNSAFE
14.840629462415603,121.09981534977167,5.3155312680607585,,1953.0,3,concrete,residential,F,False,shear_wall,shallow,UNSAFE,UNSAFE
14.786767781694635,121.03709214095446,11.02547527056153,,1972.0,7,mixed,commercial,E,False,moment_frame,shallow,UNSAFE,UNSAFE
14.819277135025066,121.05526989732917,9.521777486305037,,1970.0,2,mixed,institutional,C,False,moment_frame,shallow,RESTRICTED,RESTRICTED
14.784564088348514,121.11061429002721,3.21667209822633,,2013.0,1,concrete,residential,D,False,moment_frame,shallow,SAFE,SAFE
14.814280409001913,121.06407994716912,8.471521014690806,,,8,concrete,commercial,D,False,shear_wall,shallow,RESTRICTED,RESTRICTED
14.794192611581087,121.03616309571665,11.249484637167157,,1977.0,5,concrete,commercial,C,False,unknown,mat,RESTRICTED,RESTRICTED
14.836489738790387,121.08964673011708,6.319498318314692,,2006.0,3,concrete,residential,B,False,braced_frame,shallow,SAFE,SAFE
14.814546793208201,121.02587377936251,12.525788954135972,,,4,mixed,residential,F,False,braced_frame,mat,UNSAFE,UNSAFE
14.811324275115416,121.12481001185775,2.1839014443254166,,1950.0,4,wood,residential,E,False,wood_frame,shallow,UNSAFE,UNSAFE
14.790990265807377,121.12553814870321,1.632459425680867,,2008.0,2,concrete,residential,E,False,unknown,mat,RESTRICTED,RESTRICTED
14.784679240480079,121.06449525837327,8.143954209791056,,1981.0,1,concrete,residential,A,False,moment_frame,deep,SAFE,SAFE
14.805818513462738,121.07865890647108,6.76399611424571,,1997.0,2,concrete,residential,C,False,moment_frame,shallow,SAFE,SAFE
14.841071536463396,121.04857772197462,10.769354489982703,,2007.0,3,concrete,residential,E,False,unknown,shallow,RESTRICTED,RESTRICTED
14.794131324439055,121.05825963655181,8.870697363146247,,1999.0,3,mixed,residential,E,False,moment_frame,shallow,UNSAFE,UNSAFE
14.810401209480464,121.03396757676771,11.601431437351478,,2000.0,1,concrete,residential,D,False,shear_wall,shallow,SAFE,SAFE
14.803585344651541,121.05681475889034,9.08145602432312,,2013.0,8,concrete,mixed,C,False,unknown,deep,SAFE,SAFE
14.842186277473388,121.04792316014418,10.853956741532123,,1977.0,1,mixed,residential,A,False,shear_wall,shallow,SAFE,SAFE
14.81619406929835,121.14006988744535,0.6848861353378017,,1985.0,2,mixed,residential,C,False,shear_wall,shallow,RESTRICTED,RESTRICTED
14.812567983349695,121.12167365043881,2.543895126492854,,2001.0,3,concrete,residential,B,False,shear_wall,unknown,SAFE,SAFE
14.815839568032379,121.0799489618042,6.858354126721566,,1997.0,3,concrete,residential,D,False,shear_wall,deep,SAFE,SAFE
14.82307722541064,121.07067618178475,8.057519489874485,,1960.0,5,mixed,mixed,D,False,unknown,mat,UNSAFE,UNSAFE
14.789463858973777,121.03101555775136,11.743542963861952,,1978.0,1,concrete,residential,D,False,moment_frame,shallow,SAFE,SAFE
14.793668835166029,121.06991926362176,7.614562956313701,,1983.0,4,wood,residential,F,False,wood_frame,deep,UNSAFE,UNSAFE
14.821982987326342,121.06234832817067,8.86892396844324,,2024.0,3,concrete,residential,E,False,shear_wall,mat,SAFE,SAFE
14.784036784209697,121.05592981306343,9.03481380177024,,1972.0,1,mixed,residential,B,False,shear_wall,shallow,SAFE,SAFE
