group_id,pool,label,src_class,path
31650,B,low,moderate,data/images/train/moderate/14957_1.jpg
31653,B,low,moderate,data/images/train/moderate/14960_1.jpg
31676,B,moderate,moderate,data/images/train/moderate/14983_1.jpg
31676,B,moderate,moderate,data/images/train/moderate/15867_1.jpg
31681,B,moderate,moderate,data/images/train/moderate/14988_1.jpg
31681,B,moderate,moderate,data/images/train/moderate/15918_1.jpg
31688,B,low,moderate,data/images/train/moderate/14995_1.jpg
31689,B,moderate,moderate,data/images/train/moderate/14996_1.jpg
31689,B,moderate,moderate,data/images/train/moderate/16219_1.jpg
31706,B,moderate,moderate,data/images/train/moderate/15013_1.jpg
31710,B,moderate,moderate,data/images/train/moderate/15017_1.jpg
31711,B,moderate,moderate,data/images/train/moderate/15018_1.jpg
31727,B,moderate,moderate,data/images/train/moderate/15034_1.jpg
31749,B,moderate,moderate,data/images/train/moderate/15059_1.jpg
31749,B,moderate,moderate,data/images/train/moderate/16913_1.jpg
31770,B,moderate,moderate,data/images/train/moderate/15080_1.jpg
31770,B,moderate,moderate,data/images/train/moderate/16016_1.jpg
31770,B,moderate,moderate,data/images/train/moderate/17058_1.jpg
31850,B,moderate,moderate,data/images/train/moderate/15161_1.jpg
31855,B,low,moderate,data/images/train/moderate/15166_1.jpg
31864,B,low,moderate,data/images/train/moderate/15175_1.jpg
31865,B,low,moderate,data/images/train/moderate/15176_1.jpg
31874,B,low,moderate,data/images/train/moderate/15185_1.jpg
31878,B,low,moderate,data/images/train/moderate/15189_1.jpg
31887,B,low,moderate,data/images/train/moderate/15198_1.jpg
31887,B,low,moderate,data/images/train/moderate/15567_1.jpg
31910,B,low,moderate,data/images/train/moderate/15221_1.jpg
31962,B,moderate,moderate,data/images/train/moderate/15274_1.jpg
31973,B,low,moderate,data/images/train/moderate/15285_1.jpg
31976,B,moderate,moderate,data/images/train/moderate/15288_1.jpg
31985,B,low,moderate,data/images/train/moderate/15297_1.jpg
31986,B,low,moderate,data/images/train/moderate/15298_1.jpg
31994,B,low,moderate,data/images/train/moderate/15306_1.jpg
31994,B,low,moderate,data/images/train/moderate/16930_1.jpg
31994,B,low,moderate,data/images/train/moderate/19611.jpg
32054,B,moderate,moderate,data/images/train/moderate/15366_1.jpg
32063,B,low,moderate,data/images/train/moderate/15375_1.jpg
32068,B,moderate,moderate,data/images/train/moderate/15380_1.jpg
32068,B,moderate,moderate,data/images/train/moderate/19578.jpg
32075,B,moderate,moderate,data/images/train/moderate/15387_1.jpg
32082,B,moderate,moderate,data/images/train/moderate/15394_1.jpg
32124,B,low,moderate,data/images/train/moderate/15437_1.jpg
32158,B,moderate,moderate,data/images/train/moderate/15474_1.jpg
32173,B,moderate,moderate,data/images/train/moderate/15489_1.jpg
32173,B,moderate,moderate,data/images/train/moderate/19935.jpg
32176,B,low,moderate,data/images/train/moderate/15492_1.jpg
32198,B,moderate,moderate,data/images/train/moderate/15514_1.jpg
32221,B,low,moderate,data/images/train/moderate/15537_1.jpg
32221,B,low,moderate,data/images/train/moderate/17092_1.jpg
32225,B,low,moderate,data/images/train/moderate/15543_1.jpg
32237,B,low,moderate,data/images/train/moderate/15555_1.jpg
32265,B,moderate,moderate,data/images/train/moderate/15588_1.jpg
32293,B,low,moderate,data/images/train/moderate/15619_1.jpg
32301,B,low,moderate,data/images/train/moderate/15627_1.jpg
32301,B,low,moderate,data/images/train/moderate/16436_1.jpg
32351,B,moderate,moderate,data/images/train/moderate/15682_1.jpg
32380,B,high,moderate,data/images/train/moderate/15714_1.jpg
32402,B,moderate,moderate,data/images/train/moderate/15736_1.jpg
32411,B,moderate,moderate,data/images/train/moderate/15745_1.jpg
32428,B,moderate,moderate,data/images/train/moderate/15762_1.jpg
32466,B,low,moderate,data/images/train/moderate/15802_1.jpg
32507,B,low,moderate,data/images/train/moderate/15843_1.jpg
32507,B,low,moderate,data/images/train/moderate/17149_1.jpg
32509,B,low,moderate,data/images/train/moderate/15845_1.jpg
32511,B,moderate,moderate,data/images/train/moderate/15847_1.jpg
32553,B,low,moderate,data/images/train/moderate/15897_1.jpg
32584,B,moderate,moderate,data/images/train/moderate/15933_1.jpg
32589,B,moderate,moderate,data/images/train/moderate/15939_1.jpg
32632,B,low,moderate,data/images/train/moderate/15987_1.jpg
32676,B,low,moderate,data/images/train/moderate/16034_1.jpg
32700,B,moderate,moderate,data/images/train/moderate/16060_1.jpg
32737,B,low,moderate,data/images/train/moderate/16104_1.jpg
32753,B,moderate,moderate,data/images/train/moderate/16122_1.jpg
32753,B,moderate,moderate,data/images/train/moderate/17220_1.jpg
32765,B,low,moderate,data/images/train/moderate/16135_1.jpg
32774,B,low,moderate,data/images/train/moderate/16145_1.jpg
32782,B,low,moderate,data/images/train/moderate/16154_1.jpg
32792,B,low,moderate,data/images/train/moderate/16167_1.jpg
32803,B,moderate,moderate,data/images/train/moderate/16179_1.jpg
32819,B,moderate,moderate,data/images/train/moderate/16197_1.jpg
32896,B,low,moderate,data/images/train/moderate/16285_1.jpg
32923,B,moderate,moderate,data/images/train/moderate/16317_1.jpg
32949,B,low,moderate,data/images/train/moderate/16345_1.jpg
32961,B,low,moderate,data/images/train/moderate/16363_1.jpg
32962,B,low,moderate,data/images/train/moderate/16364_1.jpg
33024,B,high,moderate,data/images/train/moderate/16431_1.jpg
33035,B,low,moderate,data/images/train/moderate/16443_1.jpg
33062,B,low,moderate,data/images/train/moderate/16475_1.jpg
33108,B,low,moderate,data/images/train/moderate/16524_1.jpg
33121,B,low,moderate,data/images/train/moderate/16540_1.jpg
33132,B,low,moderate,data/images/train/moderate/16552_1.jpg
33132,B,low,moderate,data/images/train/moderate/19100_1.jpg
33133,B,moderate,moderate,data/images/train/moderate/16553_1.jpg
33137,B,moderate,moderate,data/images/train/moderate/16557_1.jpg
33142,B,moderate,moderate,data/images/train/moderate/16563_1.jpg
33142,B,moderate,moderate,data/images/train/moderate/16867_1.jpg
33149,B,moderate,moderate,data/images/train/moderate/16570_1.jpg
33157,B,low,moderate,data/images/train/moderate/16581_1.jpg
33180,B,moderate,moderate,data/images/train/moderate/16609_1.jpg
33202,B,low,moderate,data/images/train/moderate/16638_1.jpg
33288,B,low,moderate,data/images/train/moderate/16738_1.jpg
33297,B,moderate,moderate,data/images/train/moderate/16748_1.jpg
33306,B,low,moderate,data/images/train/moderate/16763_1.jpg
33306,B,low,moderate,data/images/train/moderate/19577.jpg
33328,B,moderate,moderate,data/images/train/moderate/16795_1.jpg
33328,B,moderate,moderate,data/images/train/moderate/17046_1.jpg
33362,B,low,moderate,data/images/train/moderate/16841_1.jpg
33383,B,moderate,moderate,data/images/train/moderate/16864_1.jpg
33383,B,moderate,moderate,data/images/train/moderate/17059_1.jpg
33507,B,low,moderate,data/images/train/moderate/17020_1.jpg
33545,B,moderate,moderate,data/images/train/moderate/17066_1.jpg
33578,B,high,moderate,data/images/train/moderate/17108_1.jpg
33579,B,low,moderate,data/images/train/moderate/17109_1.jpg
33585,B,low,moderate,data/images/train/moderate/17120_1.jpg
33593,B,low,moderate,data/images/train/moderate/17131_1.jpg
33616,B,moderate,moderate,data/images/train/moderate/17161_1.jpg
33708,B,high,moderate,data/images/train/moderate/17267_1.jpg
33728,B,low,moderate,data/images/train/moderate/17288_1.jpg
33741,B,moderate,moderate,data/images/train/moderate/17301_1.jpg
33741,B,moderate,moderate,data/images/train/moderate/18728_1.jpg
33781,B,moderate,moderate,data/images/train/moderate/17342_1.jpg
33804,B,low,moderate,data/images/train/moderate/17367_1.jpg
33812,B,low,moderate,data/images/train/moderate/17375_1.jpg
33812,B,low,moderate,data/images/train/moderate/17569_1.jpg
33824,B,low,moderate,data/images/train/moderate/17387_1.jpg
33841,B,moderate,moderate,data/images/train/moderate/17404_1.jpg
33867,B,low,moderate,data/images/train/moderate/17430_1.jpg
33889,B,low,moderate,data/images/train/moderate/17452_1.jpg
33893,B,low,moderate,data/images/train/moderate/17456_1.jpg
33932,B,low,moderate,data/images/train/moderate/17496_1.jpg
33943,B,low,moderate,data/images/train/moderate/17508_1.jpg
33986,B,low,moderate,data/images/train/moderate/17552_1.jpg
34003,B,low,moderate,data/images/train/moderate/17571_1.jpg
34020,B,moderate,moderate,data/images/train/moderate/17590_1.jpg
34022,B,moderate,moderate,data/images/train/moderate/17592_1.jpg
34027,B,low,moderate,data/images/train/moderate/17598_1.jpg
34031,B,moderate,moderate,data/images/train/moderate/17602_1.jpg
34036,B,low,moderate,data/images/train/moderate/17607_1.jpg
34036,B,low,moderate,data/images/train/moderate/17857_1.jpg
34036,B,low,moderate,data/images/train/moderate/19639.jpg
34037,B,low,moderate,data/images/train/moderate/17608_1.jpg
34039,B,low,moderate,data/images/train/moderate/17610_1.jpg
34039,B,low,moderate,data/images/train/moderate/19438.jpg
34072,B,high,moderate,data/images/train/moderate/17643_1.jpg
34075,B,moderate,moderate,data/images/train/moderate/17646_1.jpg
34080,B,low,moderate,data/images/train/moderate/17651_1.jpg
34084,B,low,moderate,data/images/train/moderate/17655_1.jpg
34085,B,low,moderate,data/images/train/moderate/17656_1.jpg
34115,B,low,moderate,data/images/train/moderate/17687_1.jpg
34161,B,low,moderate,data/images/train/moderate/17736_1.jpg
34181,B,low,moderate,data/images/train/moderate/17757_1.jpg
34194,B,low,moderate,data/images/train/moderate/17771_1.jpg
34208,B,low,moderate,data/images/train/moderate/17787_1.jpg
34212,B,moderate,moderate,data/images/train/moderate/17793_1.jpg
34246,B,moderate,moderate,data/images/train/moderate/17828_1.jpg
34250,B,moderate,moderate,data/images/train/moderate/17832_1.jpg
34268,B,low,moderate,data/images/train/moderate/17850_1.jpg
34277,B,moderate,moderate,data/images/train/moderate/17860_1.jpg
34288,B,low,moderate,data/images/train/moderate/17872_1.jpg
34304,B,low,moderate,data/images/train/moderate/17890_1.jpg
34304,B,low,moderate,data/images/train/moderate/18429_1.jpg
34306,B,moderate,moderate,data/images/train/moderate/17892_1.jpg
34315,B,moderate,moderate,data/images/train/moderate/17901_1.jpg
34324,B,low,moderate,data/images/train/moderate/17912_1.jpg
34351,B,moderate,moderate,data/images/train/moderate/17940_1.jpg
34360,B,low,moderate,data/images/train/moderate/17950_1.jpg
34375,B,high,moderate,data/images/train/moderate/17965_1.jpg
34387,B,low,moderate,data/images/train/moderate/17980_1.jpg
34404,B,low,moderate,data/images/train/moderate/17998_1.jpg
34413,B,moderate,moderate,data/images/train/moderate/18008_1.jpg
34415,B,low,moderate,data/images/train/moderate/18010_1.jpg
34426,B,low,moderate,data/images/train/moderate/18022_1.jpg
34426,B,low,moderate,data/images/train/moderate/19846.jpg
34437,B,moderate,moderate,data/images/train/moderate/18034_1.jpg
34496,B,moderate,moderate,data/images/train/moderate/18099_1.jpg
34496,B,moderate,moderate,data/images/train/moderate/18421_1.jpg
34505,B,moderate,moderate,data/images/train/moderate/18109_1.jpg
34505,B,moderate,moderate,data/images/train/moderate/18184_1.jpg
34536,B,low,moderate,data/images/train/moderate/18143_1.jpg
34628,B,moderate,moderate,data/images/train/moderate/18244_1.jpg
34646,B,high,moderate,data/images/train/moderate/18266_1.jpg
34647,B,moderate,moderate,data/images/train/moderate/18267_1.jpg
34647,B,moderate,moderate,data/images/train/moderate/19111_1.jpg
34656,B,low,moderate,data/images/train/moderate/18277_1.jpg
34658,B,high,moderate,data/images/train/moderate/18280_1.jpg
34665,B,moderate,moderate,data/images/train/moderate/18287_1.jpg
34683,B,low,moderate,data/images/train/moderate/18310_1.jpg
34704,B,low,moderate,data/images/train/moderate/18333_1.jpg
34710,B,moderate,moderate,data/images/train/moderate/18340_1.jpg
34728,B,low,moderate,data/images/train/moderate/18362_1.jpg
34752,B,high,moderate,data/images/train/moderate/18391_1.jpg
34753,B,low,moderate,data/images/train/moderate/18392_1.jpg
34798,B,low,moderate,data/images/train/moderate/18442_1.jpg
34871,B,low,moderate,data/images/train/moderate/18525_1.jpg
34871,B,low,moderate,data/images/train/moderate/18778_1.jpg
34879,B,low,moderate,data/images/train/moderate/18533_1.jpg
34879,B,low,moderate,data/images/train/moderate/19676.jpg
34902,B,moderate,moderate,data/images/train/moderate/18557_1.jpg
34966,B,low,moderate,data/images/train/moderate/18638_1.jpg
34967,B,high,moderate,data/images/train/moderate/18639_1.jpg
34982,B,high,moderate,data/images/train/moderate/18654_1.jpg
35004,B,low,moderate,data/images/train/moderate/18677_1.jpg
35029,B,moderate,moderate,data/images/train/moderate/18709_1.jpg
35032,B,moderate,moderate,data/images/train/moderate/18712_1.jpg
35045,B,low,moderate,data/images/train/moderate/18726_1.jpg
35065,B,low,moderate,data/images/train/moderate/18748_1.jpg
35080,B,low,moderate,data/images/train/moderate/18765_1.jpg
35083,B,low,moderate,data/images/train/moderate/18769_1.jpg
35086,B,moderate,moderate,data/images/train/moderate/18772_1.jpg
35086,B,moderate,moderate,data/images/train/moderate/19469.jpg
35096,B,moderate,moderate,data/images/train/moderate/18785_1.jpg
35099,B,low,moderate,data/images/train/moderate/18790_1.jpg
35138,B,low,moderate,data/images/train/moderate/18834_1.jpg
35140,B,low,moderate,data/images/train/moderate/18837_1.jpg
35141,B,moderate,moderate,data/images/train/moderate/18838_1.jpg
35154,B,low,moderate,data/images/train/moderate/18852_1.jpg
35169,B,high,moderate,data/images/train/moderate/18869_1.jpg
35184,B,low,moderate,data/images/train/moderate/18885_1.jpg
35206,B,low,moderate,data/images/train/moderate/18909_1.jpg
35209,B,low,moderate,data/images/train/moderate/18912_1.jpg
35233,B,moderate,moderate,data/images/train/moderate/18939_1.jpg
35246,B,moderate,moderate,data/images/train/moderate/18953_1.jpg
35250,B,moderate,moderate,data/images/train/moderate/18957_1.jpg
35265,B,moderate,moderate,data/images/train/moderate/18975_1.jpg
35302,B,low,moderate,data/images/train/moderate/19022_1.jpg
35307,B,low,moderate,data/images/train/moderate/19029_1.jpg
35324,B,low,moderate,data/images/train/moderate/19050_1.jpg
35325,B,low,moderate,data/images/train/moderate/19051_1.jpg
35346,B,moderate,moderate,data/images/train/moderate/19075_1.jpg
35359,B,low,moderate,data/images/train/moderate/19091_1.jpg
35367,B,low,moderate,data/images/train/moderate/19099_1.jpg
35402,B,low,moderate,data/images/train/moderate/19141_1.jpg
35432,B,low,moderate,data/images/train/moderate/19173_1.jpg
35433,B,low,moderate,data/images/train/moderate/19175_1.jpg
35465,B,low,moderate,data/images/train/moderate/19216_1.jpg
35516,B,low,moderate,data/images/train/moderate/19278_1.jpg
35541,B,low,moderate,data/images/train/moderate/19311_1.jpg
35546,B,low,moderate,data/images/train/moderate/19318_1.jpg
35601,B,low,moderate,data/images/train/moderate/19379.jpg
35603,B,low,moderate,data/images/train/moderate/19381.jpg
35644,B,moderate,moderate,data/images/train/moderate/19431.jpg
35660,B,moderate,moderate,data/images/train/moderate/19449.jpg
35689,B,low,moderate,data/images/train/moderate/19740.jpg
0,C,moderate,high,data/images/train/high/image1018_jpg.rf.a5e83d6bf462e304d69ec86bfd1caa22.jpg
0,C,moderate,high,data/images/train/high/image704_jpg.rf.c8b88c116ccab347c6186b3805cada1d.jpg
1,C,moderate,high,data/images/train/high/image101_jpg.rf.71905c37d7409efd7b6fb3619023e2e1.jpg
2,C,moderate,high,data/images/train/high/image1023_jpg.rf.759e296d3a790c9bfc37973f12199e96.jpg
3,C,moderate,high,data/images/train/high/image1033-2-_jpg.rf.941f3c6d45d32c98f8f001942d682cff.jpg
4,C,high,high,data/images/train/high/image1033_jpg.rf.ad8ac1bba89237f1b4278b0b3851c8b9.jpg
5,C,high,high,data/images/train/high/image1035_jpg.rf.d9ed93af9c3f55043d37d88c196f9f45.jpg
5,C,high,high,data/images/train/high/image1695_jpg.rf.c43db6c5a1add3d402ad5021940b12dd.jpg
6,C,high,high,data/images/train/high/image1040_jpg.rf.f8a73085b1f3224fcf5ee70f9d13a2cb.jpg
6,C,high,high,data/images/train/high/image2047_jpg.rf.277c045175539c2aa64405babc2e8b1a.jpg
7,C,junk,high,data/images/train/high/image1041_jpg.rf.fd1f976c468bb10331a01f10104fdaf5.jpg
8,C,high,high,data/images/train/high/image1043_jpg.rf.5203416b343879cee31c7a572c112b49.jpg
9,C,high,high,data/images/train/high/image1064_jpg.rf.511841bff6714cb4fa77f4aa6488fe55.jpg
10,C,moderate,high,data/images/train/high/image1086_jpg.rf.c5c7db048f981da23a01cf3c71baf497.jpg
11,C,moderate,high,data/images/train/high/image1089_jpg.rf.dddb0f91fee8f94476c5fe78b4c3e6ed.jpg
12,C,moderate,high,data/images/train/high/image108_jpg.rf.0524e2d7f86f725c767d79eed9e30354.jpg
13,C,high,high,data/images/train/high/image1092_jpg.rf.c5324cd15bfcfa7e8f088598773b4221.jpg
14,C,high,high,data/images/train/high/image1094_jpg.rf.d650a15977c9ac6b8c111529303cf7b8.jpg
15,C,moderate,high,data/images/train/high/image1096_jpg.rf.774266c2629a0a076a5c8f6df9bcd1a6.jpg
16,C,high,high,data/images/train/high/image1098_jpg.rf.7cf1d4866cbf04f00c2c54c27e2521b9.jpg
17,C,high,high,data/images/train/high/image1106_jpg.rf.568b70b82d06f6ed715798fa1219b142.jpg
18,C,high,high,data/images/train/high/image1108_jpg.rf.0ecf20593935038c1a0b7539c7778683.jpg
19,C,moderate,high,data/images/train/high/image110_jpg.rf.d0c094022cdf08ffe387cce62adc330c.jpg
20,C,moderate,high,data/images/train/high/image1116_jpg.rf.d9740cdeb9363af75d1ee00fe9ba212d.jpg
21,C,moderate,high,data/images/train/high/image1118_jpg.rf.5d426514d5dc23802f150745b00725b3.jpg
22,C,moderate,high,data/images/train/high/image1121_jpg.rf.91317586ef1fb9d904e065a754a2403a.jpg
23,C,high,high,data/images/train/high/image1123_jpg.rf.e35a76a83eaef5de8f66fababd94716d.jpg
24,C,moderate,high,data/images/train/high/image1128_jpg.rf.036d243605f1bb5245f2364089da904c.jpg
25,C,high,high,data/images/train/high/image1133_jpg.rf.e39e49ce825db60cd464c5a4ebedb058.jpg
26,C,moderate,high,data/images/train/high/image1135_jpg.rf.e69900f926b1c39c3542ad569609b7ed.jpg
27,C,moderate,high,data/images/train/high/image1136_jpg.rf.d40e7e8ddb9067e0fd1329209cd9535b.jpg
28,C,moderate,high,data/images/train/high/image1137_jpg.rf.c5fa887d62c04ce73318b1477776c49e.jpg
29,C,high,high,data/images/train/high/image1139_jpg.rf.2075dae7232f74c2547d938789eb3d50.jpg
29,C,high,high,data/images/train/high/image1991_jpg.rf.98a1a6a729039dc0e489ebce7b08ef68.jpg
30,C,high,high,data/images/train/high/image113_jpg.rf.791162a3b6b980306ae98aa6a011f6e3.jpg
31,C,high,high,data/images/train/high/image1140_jpg.rf.2a4d8e95f6cc8b8e02c1df3598061bf4.jpg
32,C,high,high,data/images/train/high/image1157_jpg.rf.97d7fa13898e92f999b5aaf0a2e2e798.jpg
33,C,moderate,high,data/images/train/high/image1171_jpg.rf.57fcb2563cc7b4965fce1b5b8c0a9b47.jpg
34,C,high,high,data/images/train/high/image1172_jpg.rf.60b58d6ca0a08cbf2487c9578ab275f6.jpg
35,C,moderate,high,data/images/train/high/image1173_jpg.rf.a3027ad94b8a6f1bd0acc695482cc976.jpg
36,C,moderate,high,data/images/train/high/image1174_jpg.rf.a10b15799ed6ef45e605d9d73beeac15.jpg
37,C,high,high,data/images/train/high/image117_jpg.rf.63a12845f6a3511d22cc3bcae16efdf0.jpg
38,C,moderate,high,data/images/train/high/image1181_jpg.rf.9bfa57b17ef6822b3f342dea3017f595.jpg
38,C,moderate,high,data/images/train/high/image1325_jpg.rf.bb2b59d0ef4cf4391b9dc803090dc9fc.jpg
39,C,high,high,data/images/train/high/image1184_jpg.rf.85771e1c89a1f89c19ee28054ac83fda.jpg
40,C,moderate,high,data/images/train/high/image1185_jpg.rf.7389699e1373d2f854868057b4bed4f1.jpg
42,C,high,high,data/images/train/high/image1202_jpg.rf.a8326bb1c2d22a5aad4090367c5934f1.jpg
43,C,high,high,data/images/train/high/image1204_jpg.rf.1abeb584abd5970b4e96b3af3b8741f6.jpg
44,C,junk,high,data/images/train/high/image120_jpg.rf.50ffd14c5523d52990fba8065ef30a98.jpg
45,C,moderate,high,data/images/train/high/image1211_jpg.rf.88a8be910be6812bc73fbaf88762e6da.jpg
46,C,junk,high,data/images/train/high/image1212_jpg.rf.2d916a689862e21da70bf5e5ca11688a.jpg
47,C,high,high,data/images/train/high/image1215_jpg.rf.665ffd2655bc62988fc2446a84174c6e.jpg
48,C,junk,high,data/images/train/high/image1218_jpg.rf.a3ee60a5c0e755f505ce6a2d3565ef4a.jpg
49,C,moderate,high,data/images/train/high/image121_jpg.rf.6147d54dcec4a92879e4a8100faece21.jpg
50,C,high,high,data/images/train/high/image1224_jpg.rf.77ddfa318b0d3c255552205c9a8934a6.jpg
51,C,moderate,high,data/images/train/high/image1227_jpg.rf.26aa6014478816b6b52b76a55b2d2c4e.jpg
52,C,moderate,high,data/images/train/high/image1232_jpg.rf.c131155020b7d41fd7299c087362a713.jpg
53,C,high,high,data/images/train/high/image123_jpg.rf.0ea5f56b228f227a760a63977e48fa60.jpg
54,C,moderate,high,data/images/train/high/image1240_jpg.rf.bd75cc90d0a41ce0edb5f8f6e4f6c7dc.jpg
55,C,junk,high,data/images/train/high/image1241_jpg.rf.830c5ad96673fc4a227c4004055a1720.jpg
56,C,moderate,high,data/images/train/high/image1243_jpg.rf.87c985fb3ff2f2cbdf3c269c262f8807.jpg
57,C,moderate,high,data/images/train/high/image1244_jpg.rf.ec87846e055a133ec09a0005cd008536.jpg
58,C,moderate,high,data/images/train/high/image1247_jpg.rf.54e50263b12ccf8e50c35fde00a03576.jpg
59,C,high,high,data/images/train/high/image1249_jpg.rf.576afb1b141d7cd75105e36746f222b5.jpg
60,C,low,high,data/images/train/high/image1250_jpg.rf.d90d60c835e1ff7d677c307f0e21345b.jpg
61,C,moderate,high,data/images/train/high/image1255_jpg.rf.5a8da04c8a9fbfa24cd4824d206addf2.jpg
62,C,high,high,data/images/train/high/image1258_jpg.rf.a9e4b7ae70fa7aaeb99a2593dc4d9896.jpg
63,C,high,high,data/images/train/high/image1260_jpg.rf.9aa62c9658c0b8b49e1bc850a169da0a.jpg
64,C,moderate,high,data/images/train/high/image1263_jpg.rf.12d47f7ee4fdd57d236848ca1f720236.jpg
65,C,high,high,data/images/train/high/image1268_jpg.rf.2a828b8be54fc62fbe3ee1d283c4a290.jpg
66,C,low,high,data/images/train/high/image1273_jpg.rf.d403662f668dcaba5140e54bd2a7a8c0.jpg
67,C,junk,high,data/images/train/high/image1274_jpg.rf.2415707ae42bc0509e8683e66d94313d.jpg
68,C,moderate,high,data/images/train/high/image1275_jpg.rf.c28b5d9fb93cbf1188dd98a88657abe2.jpg
69,C,junk,high,data/images/train/high/image1276-2-_jpg.rf.57c3d2c182dd5eca303f5e5fd022bb2e.jpg
70,C,moderate,high,data/images/train/high/image1276_jpg.rf.8e295d343effd141867373565e9c95e0.jpg
71,C,high,high,data/images/train/high/image1277-2-_jpg.rf.c70f626cd22e892701226933b421ff4d.jpg
72,C,moderate,high,data/images/train/high/image1277_jpg.rf.bea39e2b67a23e01e4a6e04680ddae6e.jpg
73,C,junk,high,data/images/train/high/image1299_jpg.rf.56dd047b75918f724619d9bfd8263376.jpg
74,C,moderate,high,data/images/train/high/image1300_jpg.rf.64a37fdfea5ee179e9e81c588eb8f0d2.jpg
75,C,moderate,high,data/images/train/high/image1301_jpg.rf.a27c050420d7f7b97693e83f0f32b61f.jpg
76,C,moderate,high,data/images/train/high/image1312_jpg.rf.8cda778a9b007afb540bca5e3014ccec.jpg
77,C,high,high,data/images/train/high/image1316_jpg.rf.23a6a962e44d9d106f7299c19c4b5e18.jpg
78,C,moderate,high,data/images/train/high/image1319_jpg.rf.2a75d7e128d8f8507be080cff1b5c80e.jpg
79,C,high,high,data/images/train/high/image1320_jpg.rf.47d6eba6d7e4a1be334a0a4bdc6b684c.jpg
80,C,high,high,data/images/train/high/image1322_jpg.rf.ece6967c5630ba7a384068be7a64532d.jpg
80,C,high,high,data/images/train/high/image2033_jpg.rf.144bd154c35ff5e61b3d2b370f3e72de.jpg
81,C,high,high,data/images/train/high/image1326_jpg.rf.6a758bb3154790a3327c555b9f3c87a2.jpg
82,C,junk,high,data/images/train/high/image1332_jpg.rf.f9a1d2126e8645cb44baa2d3334e24cb.jpg
83,C,high,high,data/images/train/high/image1334_jpg.rf.3a8775dcc3274941ca189cf9feec1098.jpg
84,C,moderate,high,data/images/train/high/image1337_jpg.rf.94fa2bca8aebf7a2c49b67a538938210.jpg
85,C,junk,high,data/images/train/high/image1338_jpg.rf.ccc6bb20b45a641b6b6ca806fabe4a65.jpg
86,C,moderate,high,data/images/train/high/image1349_jpg.rf.054306a8d14e4b114ff764c42749e54e.jpg
87,C,moderate,high,data/images/train/high/image1351_jpg.rf.0ca9e87584a77c7a7f28e7cb0581b559.jpg
88,C,moderate,high,data/images/train/high/image1354_jpg.rf.c99a99cbef5ccc1e1cc434931b9c198b.jpg
89,C,moderate,high,data/images/train/high/image1355_jpg.rf.658b1d5cd67323a31d0076affc604b0e.jpg
90,C,moderate,high,data/images/train/high/image1358_jpg.rf.78d34c7ba82fba2ba04434d91d10d68f.jpg
91,C,moderate,high,data/images/train/high/image135_jpg.rf.83de4f8fa6b4d931077e69f44b1d40e4.jpg
92,C,moderate,high,data/images/train/high/image1360_jpg.rf.2f4fd013f86d8eac54be5a07b4727f7b.jpg
93,C,high,high,data/images/train/high/image1366-2-_jpg.rf.6d7da90b626c806d5998bdc84f20e998.jpg
94,C,junk,high,data/images/train/high/image1366_jpg.rf.53d372cb917e91914338a66ecb3eee0d.jpg
95,C,moderate,high,data/images/train/high/image1369_jpg.rf.19c07a89c3ffc575f146afb4f55dfc3b.jpg
96,C,moderate,high,data/images/train/high/image1374_jpg.rf.916590fc5d9c4591cac92c7d93c0f0c6.jpg
97,C,moderate,high,data/images/train/high/image1375_jpg.rf.e75f51aa0f12ada69c900b7a428a4e02.jpg
98,C,high,high,data/images/train/high/image137_jpg.rf.6b653f41afbe3d515cf83332cd7fdd01.jpg
99,C,moderate,high,data/images/train/high/image1383-2-_jpg.rf.4a6d97de31432a55cce70a34d697a8d3.jpg
100,C,moderate,high,data/images/train/high/image1383_jpg.rf.66b9541d39728c00032fba62a689f0e1.jpg
101,C,high,high,data/images/train/high/image1387_jpg.rf.2d7b2a77dfd7a385e0cdf80977b5c642.jpg
102,C,moderate,high,data/images/train/high/image1393_jpg.rf.2a28ea3ff4a3274c35a376ee976c65d4.jpg
103,C,high,high,data/images/train/high/image1395_jpg.rf.cb9a4225376da06619a09e57310e6afc.jpg
104,C,high,high,data/images/train/high/image1401_jpg.rf.cf27e276a78a2fc7b4a56aa88a308034.jpg
105,C,high,high,data/images/train/high/image1404_jpg.rf.8ed2c8d848d1b3b010fb4f817f7c8b17.jpg
106,C,high,high,data/images/train/high/image140_jpg.rf.3ddd5117c0fe0e007b4a6f2bb7825cb9.jpg
107,C,moderate,high,data/images/train/high/image1410_jpg.rf.c4138515f50b8c50a71c5f87f4ccec8e.jpg
108,C,junk,high,data/images/train/high/image1417_jpg.rf.b9a4d31bdbb67eda0053c88fd716fbad.jpg
109,C,moderate,high,data/images/train/high/image1418_jpg.rf.f46ff4c6fbbfbfcc93efb399a3a6a9fe.jpg
110,C,moderate,high,data/images/train/high/image1421_jpg.rf.28de76ba36af5e912177e6a8918c765f.jpg
111,C,junk,high,data/images/train/high/image1422_jpg.rf.8a42c2ba7a15183e388da05f060ead0b.jpg
112,C,junk,high,data/images/train/high/image1425_jpg.rf.6a559d1a5f7d4771b592bbe81bcd5a87.jpg
113,C,high,high,data/images/train/high/image143_jpg.rf.7ccfa762790d2ef11e7877bae68e7ab0.jpg
